Person_ID,Month,Category,Type,Budgeted_Amount,Actual_Amount
P352,June,Entertainment,Variable,2185,2118.15
P353,January,Salary,Fixed,40000,40000.0
P353,January,Rent,Fixed,20000,20000.0
P353,January,Groceries,Random,4656,4846.11
P353,January,Freelance,Variable,2024,1909.22
P353,January,Utilities,Variable,1660,1511.48
P353,January,Entertainment,Variable,1959,1997.49
P353,February,Salary,Fixed,40000,40000.0
P353,February,Rent,Fixed,20000,20000.0
P353,February,Groceries,Random,4978,4570.7
P353,February,Freelance,Variable,2175,2130.17
P353,February,Utilities,Variable,1640,1718.03
P353,February,Entertainment,Variable,1916,1937.5
P353,March,Salary,Fixed,40000,40000.0
P353,March,Rent,Fixed,20000,20000.0
P353,March,Groceries,Random,4842,5146.13
P353,March,Freelance,Variable,2200,2079.78
P353,March,Utilities,Variable,1483,1409.75
P353,March,Entertainment,Variable,1965,2102.73
P353,April,Salary,Fixed,40000,40000.0
P353,April,Rent,Fixed,20000,20000.0
P353,April,Groceries,Random,4825,5035.71
P353,April,Freelance,Variable,2082,1992.72
P353,April,Utilities,Variable,1443,1453.92
P353,April,Entertainment,Variable,1922,1957.54
P353,May,Salary,Fixed,40000,40000.0
P353,May,Rent,Fixed,20000,20000.0
P353,May,Groceries,Random,4807,4789.61
P353,May,Freelance,Variable,2051,2010.15
P353,May,Utilities,Variable,1479,1376.58
P353,May,Entertainment,Variable,1909,1796.09
P353,June,Salary,Fixed,40000,40000.0
P353,June,Rent,Fixed,20000,20000.0
P353,June,Groceries,Random,4849,5306.58
P353,June,Freelance,Variable,1801,1628.6
P353,June,Utilities,Variable,1589,1717.89
P353,June,Entertainment,Variable,2039,1839.0
P354,January,Salary,Fixed,40000,40000.0
P354,January,Rent,Fixed,20000,20000.0
P354,January,Groceries,Random,4022,4350.91
P354,January,Freelance,Variable,2122,2088.9
P354,January,Utilities,Variable,1585,1444.96
P354,January,Entertainment,Variable,1992,1974.83
P354,February,Salary,Fixed,40000,40000.0
P354,February,Rent,Fixed,20000,20000.0
P354,February,Groceries,Random,4117,4268.02
P354,February,Freelance,Variable,1931,1876.68
P354,February,Utilities,Variable,1309,1423.99
P354,February,Entertainment,Variable,2093,2122.35
P354,March,Salary,Fixed,40000,40000.0
P354,March,Rent,Fixed,20000,20000.0
P354,March,Groceries,Random,4391,4366.81
P354,March,Freelance,Variable,2136,2007.39
P354,March,Utilities,Variable,1442,1553.06
P354,March,Entertainment,Variable,2076,2152.28
P354,April,Salary,Fixed,40000,40000.0
P354,April,Rent,Fixed,20000,20000.0
P354,April,Groceries,Random,4449,4279.27
P354,April,Freelance,Variable,1943,1864.6
P354,April,Utilities,Variable,1542,1488.36
P354,April,Entertainment,Variable,2067,2062.57
P354,May,Salary,Fixed,40000,40000.0
P354,May,Rent,Fixed,20000,20000.0
P354,May,Groceries,Random,4395,4682.04
P354,May,Freelance,Variable,1976,1926.47
P354,May,Utilities,Variable,1351,1224.97
P354,May,Entertainment,Variable,2032,1886.06
P354,June,Salary,Fixed,40000,40000.0
P354,June,Rent,Fixed,20000,20000.0
P354,June,Groceries,Random,4873,5209.34
P354,June,Freelance,Variable,2013,2163.46
P354,June,Utilities,Variable,1434,1407.6
P354,June,Entertainment,Variable,2017,2061.1
P355,January,Salary,Fixed,40000,40000.0
P355,January,Rent,Fixed,20000,20000.0
P355,January,Groceries,Random,4039,4356.3
P355,January,Freelance,Variable,1935,1811.74
P355,January,Utilities,Variable,1558,1409.04
P355,January,Entertainment,Variable,2150,2219.24
P355,February,Salary,Fixed,40000,40000.0
P355,February,Rent,Fixed,20000,20000.0
P355,February,Groceries,Random,4983,5026.13
P355,February,Freelance,Variable,1815,1796.74
P355,February,Utilities,Variable,1517,1432.63
P355,February,Entertainment,Variable,1938,1942.94
P355,March,Salary,Fixed,40000,40000.0
P355,March,Rent,Fixed,20000,20000.0
P355,March,Groceries,Random,4846,4801.48
P355,March,Freelance,Variable,1814,1834.85
P355,March,Utilities,Variable,1589,1488.98
P355,March,Entertainment,Variable,1801,1742.49
P355,April,Salary,Fixed,40000,40000.0
P355,April,Rent,Fixed,20000,20000.0
P355,April,Groceries,Random,4018,4033.87
P355,April,Freelance,Variable,1877,2052.78
P355,April,Utilities,Variable,1347,1277.41
P355,April,Entertainment,Variable,2164,2203.55
P355,May,Salary,Fixed,40000,40000.0
P355,May,Rent,Fixed,20000,20000.0
P355,May,Groceries,Random,4983,5453.44
P355,May,Freelance,Variable,1828,1909.66
P355,May,Utilities,Variable,1613,1516.8
P355,May,Entertainment,Variable,2082,2228.92
P355,June,Salary,Fixed,40000,40000.0
P355,June,Rent,Fixed,20000,20000.0
P355,June,Groceries,Random,4518,4291.81
P355,June,Freelance,Variable,1908,1723.16
P355,June,Utilities,Variable,1533,1524.18
P355,June,Entertainment,Variable,1986,2001.3
P356,January,Salary,Fixed,40000,40000.0
P356,January,Rent,Fixed,20000,20000.0
P356,January,Groceries,Random,4921,4709.31
P356,January,Freelance,Variable,2156,2311.91
P356,January,Utilities,Variable,1697,1865.97
P356,January,Entertainment,Variable,1936,1777.24
P356,February,Salary,Fixed,40000,40000.0
P356,February,Rent,Fixed,20000,20000.0
P356,February,Groceries,Random,4912,5204.96
P356,February,Freelance,Variable,1885,1907.06
P356,February,Utilities,Variable,1485,1521.33
P356,February,Entertainment,Variable,2197,2176.41
P356,March,Salary,Fixed,40000,40000.0
P356,March,Rent,Fixed,20000,20000.0
P356,March,Groceries,Random,4665,4648.04
P356,March,Freelance,Variable,1880,2011.42
P356,March,Utilities,Variable,1446,1455.9
P356,March,Entertainment,Variable,2068,2187.71
P356,April,Salary,Fixed,40000,40000.0
P356,April,Rent,Fixed,20000,20000.0
P356,April,Groceries,Random,4534,4433.94
P356,April,Freelance,Variable,1887,2069.6
P356,April,Utilities,Variable,1410,1406.21
P356,April,Entertainment,Variable,1856,1836.89
P356,May,Salary,Fixed,40000,40000.0
P356,May,Rent,Fixed,20000,20000.0
P356,May,Groceries,Random,4624,4867.24
P356,May,Freelance,Variable,2037,2066.01
P356,May,Utilities,Variable,1486,1484.79
P356,May,Entertainment,Variable,2181,2090.15
P356,June,Salary,Fixed,40000,40000.0
P356,June,Rent,Fixed,20000,20000.0
P356,June,Groceries,Random,4798,4691.64
P356,June,Freelance,Variable,1942,2115.23
P356,June,Utilities,Variable,1496,1605.26
P356,June,Entertainment,Variable,2194,2193.74
P357,January,Salary,Fixed,40000,40000.0
P357,January,Rent,Fixed,20000,20000.0
P357,January,Groceries,Random,4662,4902.07
P357,January,Freelance,Variable,1929,1952.09
P357,January,Utilities,Variable,1642,1799.38
P357,January,Entertainment,Variable,1903,2069.3
P357,February,Salary,Fixed,40000,40000.0
P357,February,Rent,Fixed,20000,20000.0
P357,February,Groceries,Random,4826,4489.47
P357,February,Freelance,Variable,2171,2088.96
P357,February,Utilities,Variable,1308,1226.73
P357,February,Entertainment,Variable,2157,2078.06
P357,March,Salary,Fixed,40000,40000.0
P357,March,Rent,Fixed,20000,20000.0
P357,March,Groceries,Random,4250,4494.0
P357,March,Freelance,Variable,1945,2100.22
P357,March,Utilities,Variable,1651,1639.29
P357,March,Entertainment,Variable,2087,2238.11
P357,April,Salary,Fixed,40000,40000.0
P357,April,Rent,Fixed,20000,20000.0
P357,April,Groceries,Random,4300,4059.14
P357,April,Freelance,Variable,1899,1903.05
P357,April,Utilities,Variable,1464,1554.08
P357,April,Entertainment,Variable,1925,1975.55
P357,May,Salary,Fixed,40000,40000.0
P357,May,Rent,Fixed,20000,20000.0
P357,May,Groceries,Random,4120,3988.35
P357,May,Freelance,Variable,1860,1881.75
P357,May,Utilities,Variable,1489,1575.09
P357,May,Entertainment,Variable,1969,1845.33
P357,June,Salary,Fixed,40000,40000.0
P357,June,Rent,Fixed,20000,20000.0
P357,June,Groceries,Random,4707,4363.9
P357,June,Freelance,Variable,1957,1819.53
P357,June,Utilities,Variable,1578,1445.72
P357,June,Entertainment,Variable,2068,2131.61
P358,January,Salary,Fixed,40000,40000.0
P358,January,Rent,Fixed,20000,20000.0
P358,January,Groceries,Random,4735,4866.04
P358,January,Freelance,Variable,1965,2158.68
P358,January,Utilities,Variable,1491,1598.51
P358,January,Entertainment,Variable,2083,1963.4
P358,February,Salary,Fixed,40000,40000.0
P358,February,Rent,Fixed,20000,20000.0
P358,February,Groceries,Random,4977,5053.92
P358,February,Freelance,Variable,2029,1921.28
P358,February,Utilities,Variable,1541,1431.85
P358,February,Entertainment,Variable,2053,1879.07
P358,March,Salary,Fixed,40000,40000.0
P358,March,Rent,Fixed,20000,20000.0
P358,March,Groceries,Random,4818,4513.45
P358,March,Freelance,Variable,1966,2091.54
P358,March,Utilities,Variable,1460,1454.65
P358,March,Entertainment,Variable,2025,2218.48
P358,April,Salary,Fixed,40000,40000.0
P358,April,Rent,Fixed,20000,20000.0
P358,April,Groceries,Random,4759,4551.64
P358,April,Freelance,Variable,1830,1678.69
P358,April,Utilities,Variable,1595,1444.06
P358,April,Entertainment,Variable,1934,1890.95
P358,May,Salary,Fixed,40000,40000.0
P358,May,Rent,Fixed,20000,20000.0
P358,May,Groceries,Random,4003,4318.27
P358,May,Freelance,Variable,2058,2182.71
P358,May,Utilities,Variable,1582,1507.07
P358,May,Entertainment,Variable,2004,1966.13
P358,June,Salary,Fixed,40000,40000.0
P358,June,Rent,Fixed,20000,20000.0
P358,June,Groceries,Random,4543,4722.19
P358,June,Freelance,Variable,2072,2153.69
P358,June,Utilities,Variable,1533,1458.08
P358,June,Entertainment,Variable,1945,1859.82
P359,January,Salary,Fixed,40000,40000.0
P359,January,Rent,Fixed,20000,20000.0
P359,January,Groceries,Random,4431,4366.84
P359,January,Freelance,Variable,1888,1731.21
P359,January,Utilities,Variable,1684,1770.42
P359,January,Entertainment,Variable,2040,1938.33
P359,February,Salary,Fixed,40000,40000.0
P359,February,Rent,Fixed,20000,20000.0
P359,February,Groceries,Random,4747,5162.91
P359,February,Freelance,Variable,1856,1953.32
P359,February,Utilities,Variable,1411,1442.97
P359,February,Entertainment,Variable,2068,2260.28
P359,March,Salary,Fixed,40000,40000.0
P359,March,Rent,Fixed,20000,20000.0
P359,March,Groceries,Random,4373,4730.41
P359,March,Freelance,Variable,2089,2253.89
P359,March,Utilities,Variable,1324,1193.95
P359,March,Entertainment,Variable,2054,2043.13
P359,April,Salary,Fixed,40000,40000.0
P359,April,Rent,Fixed,20000,20000.0
P359,April,Groceries,Random,4125,4033.41
P359,April,Freelance,Variable,2086,2042.59
P359,April,Utilities,Variable,1352,1333.63
P359,April,Entertainment,Variable,1965,1816.94
P359,May,Salary,Fixed,40000,40000.0
P359,May,Rent,Fixed,20000,20000.0
P359,May,Groceries,Random,4455,4818.97
P359,May,Freelance,Variable,1865,1795.06
P359,May,Utilities,Variable,1649,1764.35
P359,May,Entertainment,Variable,2086,1983.47
P359,June,Salary,Fixed,40000,40000.0
P359,June,Rent,Fixed,20000,20000.0
P359,June,Groceries,Random,4283,3959.44
P359,June,Freelance,Variable,1978,2038.4
P359,June,Utilities,Variable,1602,1711.72
P359,June,Entertainment,Variable,1808,1858.07
P360,January,Salary,Fixed,40000,40000.0
P360,January,Rent,Fixed,20000,20000.0
P360,January,Groceries,Random,4655,4559.25
P360,January,Freelance,Variable,1863,1698.69
P360,January,Utilities,Variable,1679,1558.98
P360,January,Entertainment,Variable,2026,1837.48
P360,February,Salary,Fixed,40000,40000.0
P360,February,Rent,Fixed,20000,20000.0
P360,February,Groceries,Random,4950,4462.33
P360,February,Freelance,Variable,1830,1697.1
P360,February,Utilities,Variable,1468,1612.72
P360,February,Entertainment,Variable,1848,1822.66
P360,March,Salary,Fixed,40000,40000.0
P360,March,Rent,Fixed,20000,20000.0
P360,March,Groceries,Random,4406,4813.97
P360,March,Freelance,Variable,1887,1976.63
P360,March,Utilities,Variable,1615,1769.92
P360,March,Entertainment,Variable,1878,1795.02
P360,April,Salary,Fixed,40000,40000.0
P360,April,Rent,Fixed,20000,20000.0
P360,April,Groceries,Random,4543,4111.89
P360,April,Freelance,Variable,1870,1732.0
P360,April,Utilities,Variable,1357,1255.23
P360,April,Entertainment,Variable,1911,1922.9
P360,May,Salary,Fixed,40000,40000.0
P360,May,Rent,Fixed,20000,20000.0
P360,May,Groceries,Random,4184,4537.05
P360,May,Freelance,Variable,1964,1996.77
P360,May,Utilities,Variable,1629,1600.17
P360,May,Entertainment,Variable,2110,2019.58
P360,June,Salary,Fixed,40000,40000.0
P360,June,Rent,Fixed,20000,20000.0
P360,June,Groceries,Random,4864,4582.47
P360,June,Freelance,Variable,1967,2114.87
P360,June,Utilities,Variable,1617,1620.49
P360,June,Entertainment,Variable,2074,1995.06
P361,January,Salary,Fixed,40000,40000.0
P361,January,Rent,Fixed,20000,20000.0
P361,January,Groceries,Random,4702,5091.08
P361,January,Freelance,Variable,1809,1948.22
P361,January,Utilities,Variable,1546,1493.84
P361,January,Entertainment,Variable,2020,2140.69
P361,February,Salary,Fixed,40000,40000.0
P361,February,Rent,Fixed,20000,20000.0
P361,February,Groceries,Random,4057,4384.73
P361,February,Freelance,Variable,1927,1911.61
P361,February,Utilities,Variable,1385,1404.16
P361,February,Entertainment,Variable,2004,2061.39
P361,March,Salary,Fixed,40000,40000.0
P361,March,Rent,Fixed,20000,20000.0
P361,March,Groceries,Random,4037,4059.22
P361,March,Freelance,Variable,1908,1742.62
P361,March,Utilities,Variable,1300,1405.88
P361,March,Entertainment,Variable,2034,2104.06
P361,April,Salary,Fixed,40000,40000.0
P361,April,Rent,Fixed,20000,20000.0
P361,April,Groceries,Random,4213,4139.65
P361,April,Freelance,Variable,2042,2028.19
P361,April,Utilities,Variable,1455,1503.02
P361,April,Entertainment,Variable,1807,1717.92
P361,May,Salary,Fixed,40000,40000.0
P361,May,Rent,Fixed,20000,20000.0
P361,May,Groceries,Random,4693,4362.27
P361,May,Freelance,Variable,2072,1870.37
P361,May,Utilities,Variable,1511,1566.25
P361,May,Entertainment,Variable,1953,1856.51
P361,June,Salary,Fixed,40000,40000.0
P361,June,Rent,Fixed,20000,20000.0
P361,June,Groceries,Random,4957,4750.96
P361,June,Freelance,Variable,2153,2265.25
P361,June,Utilities,Variable,1302,1327.19
P361,June,Entertainment,Variable,1911,1824.25
P362,January,Salary,Fixed,40000,40000.0
P362,January,Rent,Fixed,20000,20000.0
P362,January,Groceries,Random,4913,4542.44
P362,January,Freelance,Variable,2020,2146.71
P362,January,Utilities,Variable,1496,1561.94
P362,January,Entertainment,Variable,2020,2026.36
P362,February,Salary,Fixed,40000,40000.0
P362,February,Rent,Fixed,20000,20000.0
P362,February,Groceries,Random,4231,4249.85
P362,February,Freelance,Variable,1952,1770.95
P362,February,Utilities,Variable,1557,1473.18
P362,February,Entertainment,Variable,1989,2021.7
P362,March,Salary,Fixed,40000,40000.0
P362,March,Rent,Fixed,20000,20000.0
P362,March,Groceries,Random,4172,4238.93
P362,March,Freelance,Variable,1915,1765.07
P362,March,Utilities,Variable,1368,1438.7
P362,March,Entertainment,Variable,2200,2304.06
P362,April,Salary,Fixed,40000,40000.0
P362,April,Rent,Fixed,20000,20000.0
P362,April,Groceries,Random,4212,4577.72
P362,April,Freelance,Variable,1958,1830.0
P362,April,Utilities,Variable,1438,1392.96
P362,April,Entertainment,Variable,1942,1803.42
P362,May,Salary,Fixed,40000,40000.0
P362,May,Rent,Fixed,20000,20000.0
P362,May,Groceries,Random,4649,4570.71
P362,May,Freelance,Variable,2103,2201.84
P362,May,Utilities,Variable,1407,1500.3
P362,May,Entertainment,Variable,2125,1922.72
P362,June,Salary,Fixed,40000,40000.0
P362,June,Rent,Fixed,20000,20000.0
P362,June,Groceries,Random,4726,5098.62
P362,June,Freelance,Variable,2121,2324.75
P362,June,Utilities,Variable,1402,1506.59
P362,June,Entertainment,Variable,1839,1904.86
P363,January,Salary,Fixed,40000,40000.0
P363,January,Rent,Fixed,20000,20000.0
P363,January,Groceries,Random,4088,3912.97
P363,January,Freelance,Variable,1881,1986.71
P363,January,Utilities,Variable,1528,1460.41
P363,January,Entertainment,Variable,2194,2131.32
P363,February,Salary,Fixed,40000,40000.0
P363,February,Rent,Fixed,20000,20000.0
P363,February,Groceries,Random,4797,4546.34
P363,February,Freelance,Variable,1877,1697.9
P363,February,Utilities,Variable,1370,1350.11
P363,February,Entertainment,Variable,2171,2344.11
P363,March,Salary,Fixed,40000,40000.0
P363,March,Rent,Fixed,20000,20000.0
P363,March,Groceries,Random,4234,4405.82
P363,March,Freelance,Variable,1954,2137.99
P363,March,Utilities,Variable,1426,1558.11
P363,March,Entertainment,Variable,1925,1763.21
P363,April,Salary,Fixed,40000,40000.0
P363,April,Rent,Fixed,20000,20000.0
P363,April,Groceries,Random,4468,4321.0
P363,April,Freelance,Variable,1888,1831.63
P363,April,Utilities,Variable,1578,1534.12
P363,April,Entertainment,Variable,2075,2254.9
P363,May,Salary,Fixed,40000,40000.0
P363,May,Rent,Fixed,20000,20000.0
P363,May,Groceries,Random,4615,4693.01
P363,May,Freelance,Variable,1959,2046.26
P363,May,Utilities,Variable,1495,1540.88
P363,May,Entertainment,Variable,2061,2169.09
P363,June,Salary,Fixed,40000,40000.0
P363,June,Rent,Fixed,20000,20000.0
P363,June,Groceries,Random,4580,4146.72
P363,June,Freelance,Variable,2178,2107.48
P363,June,Utilities,Variable,1445,1528.73
P363,June,Entertainment,Variable,2033,2073.53
P364,January,Salary,Fixed,40000,40000.0
P364,January,Rent,Fixed,20000,20000.0
P364,January,Groceries,Random,4480,4068.02
P364,January,Freelance,Variable,1877,1764.46
P364,January,Utilities,Variable,1629,1595.36
P364,January,Entertainment,Variable,2012,1914.82
P364,February,Salary,Fixed,40000,40000.0
P364,February,Rent,Fixed,20000,20000.0
P364,February,Groceries,Random,4863,4911.92
P364,February,Freelance,Variable,2142,2090.2
P364,February,Utilities,Variable,1382,1476.42
P364,February,Entertainment,Variable,2191,2024.18
P364,March,Salary,Fixed,40000,40000.0
P364,March,Rent,Fixed,20000,20000.0
P364,March,Groceries,Random,4380,4445.82
P364,March,Freelance,Variable,1891,1778.08
P364,March,Utilities,Variable,1698,1650.88
P364,March,Entertainment,Variable,2182,2118.6
P364,April,Salary,Fixed,40000,40000.0
P364,April,Rent,Fixed,20000,20000.0
P364,April,Groceries,Random,4579,4959.69
P364,April,Freelance,Variable,1889,1780.01
P364,April,Utilities,Variable,1563,1641.27
P364,April,Entertainment,Variable,1917,1918.08
P364,May,Salary,Fixed,40000,40000.0
P364,May,Rent,Fixed,20000,20000.0
P364,May,Groceries,Random,4194,4321.48
P364,May,Freelance,Variable,2095,2216.68
P364,May,Utilities,Variable,1426,1394.16
P364,May,Entertainment,Variable,1876,1876.26
P364,June,Salary,Fixed,40000,40000.0
P364,June,Rent,Fixed,20000,20000.0
P364,June,Groceries,Random,4482,4913.09
P364,June,Freelance,Variable,1910,2000.5
P364,June,Utilities,Variable,1552,1636.59
P364,June,Entertainment,Variable,1936,1964.55
P365,January,Salary,Fixed,40000,40000.0
P365,January,Rent,Fixed,20000,20000.0
P365,January,Groceries,Random,4522,4087.26
P365,January,Freelance,Variable,2015,1991.86
P365,January,Utilities,Variable,1461,1554.34
P365,January,Entertainment,Variable,1868,1747.24
P365,February,Salary,Fixed,40000,40000.0
P365,February,Rent,Fixed,20000,20000.0
P365,February,Groceries,Random,4722,4454.51
P365,February,Freelance,Variable,1860,1864.99
P365,February,Utilities,Variable,1412,1401.69
P365,February,Entertainment,Variable,1960,1955.86
P365,March,Salary,Fixed,40000,40000.0
P365,March,Rent,Fixed,20000,20000.0
P365,March,Groceries,Random,4452,4732.29
P365,March,Freelance,Variable,1969,1847.23
P365,March,Utilities,Variable,1356,1376.17
P365,March,Entertainment,Variable,2157,2197.52
P365,April,Salary,Fixed,40000,40000.0
P365,April,Rent,Fixed,20000,20000.0
P365,April,Groceries,Random,4836,4747.99
P365,April,Freelance,Variable,1905,1720.25
P365,April,Utilities,Variable,1396,1263.65
P365,April,Entertainment,Variable,1828,1846.98
P365,May,Salary,Fixed,40000,40000.0
P365,May,Rent,Fixed,20000,20000.0
P365,May,Groceries,Random,4437,4058.63
P365,May,Freelance,Variable,2053,1888.78
P365,May,Utilities,Variable,1303,1192.99
P365,May,Entertainment,Variable,1819,1867.96
P365,June,Salary,Fixed,40000,40000.0
P365,June,Rent,Fixed,20000,20000.0
P365,June,Groceries,Random,4420,3995.06
P365,June,Freelance,Variable,1935,1844.19
P365,June,Utilities,Variable,1547,1600.42
P365,June,Entertainment,Variable,1832,1721.93
P366,January,Salary,Fixed,40000,40000.0
P366,January,Rent,Fixed,20000,20000.0
P366,January,Groceries,Random,4277,4574.0
P366,January,Freelance,Variable,1814,1801.4
P366,January,Utilities,Variable,1644,1613.1
P366,January,Entertainment,Variable,1849,1975.07
P366,February,Salary,Fixed,40000,40000.0
P366,February,Rent,Fixed,20000,20000.0
P366,February,Groceries,Random,4377,4784.89
P366,February,Freelance,Variable,1924,1904.58
P366,February,Utilities,Variable,1690,1776.34
P366,February,Entertainment,Variable,1986,1906.53
P366,March,Salary,Fixed,40000,40000.0
P366,March,Rent,Fixed,20000,20000.0
P366,March,Groceries,Random,4714,4548.59
P366,March,Freelance,Variable,2119,2010.66
P366,March,Utilities,Variable,1651,1666.05
P366,March,Entertainment,Variable,2099,2252.01
P366,April,Salary,Fixed,40000,40000.0
P366,April,Rent,Fixed,20000,20000.0
P366,April,Groceries,Random,4974,5403.12
P366,April,Freelance,Variable,2105,2233.6
P366,April,Utilities,Variable,1436,1327.08
P366,April,Entertainment,Variable,2010,2062.37
P366,May,Salary,Fixed,40000,40000.0
P366,May,Rent,Fixed,20000,20000.0
P366,May,Groceries,Random,4029,3776.93
P366,May,Freelance,Variable,1823,1694.22
P366,May,Utilities,Variable,1510,1423.86
P366,May,Entertainment,Variable,1905,1809.83
P366,June,Salary,Fixed,40000,40000.0
P366,June,Rent,Fixed,20000,20000.0
P366,June,Groceries,Random,4741,4975.93
P366,June,Freelance,Variable,1867,1721.07
P366,June,Utilities,Variable,1652,1500.45
P366,June,Entertainment,Variable,1887,1906.51
P367,January,Salary,Fixed,40000,40000.0
P367,January,Rent,Fixed,20000,20000.0
P367,January,Groceries,Random,4102,4486.69
P367,January,Freelance,Variable,1845,1925.87
P367,January,Utilities,Variable,1567,1630.29
P367,January,Entertainment,Variable,1807,1875.26
P367,February,Salary,Fixed,40000,40000.0
P367,February,Rent,Fixed,20000,20000.0
P367,February,Groceries,Random,4475,4390.9
P367,February,Freelance,Variable,2196,2299.26
P367,February,Utilities,Variable,1495,1392.24
P367,February,Entertainment,Variable,2129,2249.49
P367,March,Salary,Fixed,40000,40000.0
P367,March,Rent,Fixed,20000,20000.0
P367,March,Groceries,Random,4389,3963.88
P367,March,Freelance,Variable,2041,1938.69
P367,March,Utilities,Variable,1470,1377.67
P367,March,Entertainment,Variable,1948,2076.35
P367,April,Salary,Fixed,40000,40000.0
P367,April,Rent,Fixed,20000,20000.0
P367,April,Groceries,Random,4027,3964.2
P367,April,Freelance,Variable,2079,2096.48
P367,April,Utilities,Variable,1316,1196.06
P367,April,Entertainment,Variable,1844,1789.24
P367,May,Salary,Fixed,40000,40000.0
P367,May,Rent,Fixed,20000,20000.0
P367,May,Groceries,Random,4188,4160.61
P367,May,Freelance,Variable,2093,1896.9
P367,May,Utilities,Variable,1598,1478.44
P367,May,Entertainment,Variable,2090,2151.03
P367,June,Salary,Fixed,40000,40000.0
P367,June,Rent,Fixed,20000,20000.0
P367,June,Groceries,Random,4494,4164.49
P367,June,Freelance,Variable,2017,2000.4
P367,June,Utilities,Variable,1570,1619.26
P367,June,Entertainment,Variable,2187,2298.98
P368,January,Salary,Fixed,40000,40000.0
P368,January,Rent,Fixed,20000,20000.0
P368,January,Groceries,Random,4277,4204.15
P368,January,Freelance,Variable,1877,1782.55
P368,January,Utilities,Variable,1397,1454.23
P368,January,Entertainment,Variable,2149,2093.11
P368,February,Salary,Fixed,40000,40000.0
P368,February,Rent,Fixed,20000,20000.0
P368,February,Groceries,Random,4605,4200.27
P368,February,Freelance,Variable,2027,2183.8
P368,February,Utilities,Variable,1495,1556.35
P368,February,Entertainment,Variable,2081,1966.31
P368,March,Salary,Fixed,40000,40000.0
P368,March,Rent,Fixed,20000,20000.0
P368,March,Groceries,Random,4424,4434.02
P368,March,Freelance,Variable,2007,2071.23
P368,March,Utilities,Variable,1442,1338.39
P368,March,Entertainment,Variable,2160,2344.26
P368,April,Salary,Fixed,40000,40000.0
P368,April,Rent,Fixed,20000,20000.0
P368,April,Groceries,Random,4210,4523.96
P368,April,Freelance,Variable,1857,1734.26
P368,April,Utilities,Variable,1687,1626.31
P368,April,Entertainment,Variable,1872,2014.49
P368,May,Salary,Fixed,40000,40000.0
P368,May,Rent,Fixed,20000,20000.0
P368,May,Groceries,Random,4498,4648.95
P368,May,Freelance,Variable,2118,1912.73
P368,May,Utilities,Variable,1362,1409.33
P368,May,Entertainment,Variable,2076,2164.27
P368,June,Salary,Fixed,40000,40000.0
P368,June,Rent,Fixed,20000,20000.0
P368,June,Groceries,Random,4144,4473.37
P368,June,Freelance,Variable,2121,2109.42
P368,June,Utilities,Variable,1342,1211.45
P368,June,Entertainment,Variable,2092,1954.11
P369,January,Salary,Fixed,40000,40000.0
P369,January,Rent,Fixed,20000,20000.0
P369,January,Groceries,Random,4068,3764.22
P369,January,Freelance,Variable,2003,1814.89
P369,January,Utilities,Variable,1354,1429.22
P369,January,Entertainment,Variable,2000,2172.91
P369,February,Salary,Fixed,40000,40000.0
P369,February,Rent,Fixed,20000,20000.0
P369,February,Groceries,Random,4526,4200.85
P369,February,Freelance,Variable,2108,1929.79
P369,February,Utilities,Variable,1484,1631.08
P369,February,Entertainment,Variable,1803,1736.36
P369,March,Salary,Fixed,40000,40000.0
P369,March,Rent,Fixed,20000,20000.0
P369,March,Groceries,Random,4229,4114.89
P369,March,Freelance,Variable,1937,1960.98
P369,March,Utilities,Variable,1306,1382.45
P369,March,Entertainment,Variable,2164,2323.02
P369,April,Salary,Fixed,40000,40000.0
P369,April,Rent,Fixed,20000,20000.0
P369,April,Groceries,Random,4607,4533.35
P369,April,Freelance,Variable,1976,1974.46
P369,April,Utilities,Variable,1335,1418.66
P369,April,Entertainment,Variable,2098,1917.4
P369,May,Salary,Fixed,40000,40000.0
P369,May,Rent,Fixed,20000,20000.0
P369,May,Groceries,Random,4288,4387.8
P369,May,Freelance,Variable,1896,1980.94
P369,May,Utilities,Variable,1600,1511.11
P369,May,Entertainment,Variable,2150,2316.98
P369,June,Salary,Fixed,40000,40000.0
P369,June,Rent,Fixed,20000,20000.0
P369,June,Groceries,Random,4765,5220.03
P369,June,Freelance,Variable,2145,2082.94
P369,June,Utilities,Variable,1413,1401.13
P369,June,Entertainment,Variable,2165,2123.52
P370,January,Salary,Fixed,40000,40000.0
P370,January,Rent,Fixed,20000,20000.0
P370,January,Groceries,Random,4396,3977.33
P370,January,Freelance,Variable,2110,2302.91
P370,January,Utilities,Variable,1657,1783.35
P370,January,Entertainment,Variable,1946,1902.72
P370,February,Salary,Fixed,40000,40000.0
P370,February,Rent,Fixed,20000,20000.0
P370,February,Groceries,Random,4874,4520.14
P370,February,Freelance,Variable,1802,1678.21
P370,February,Utilities,Variable,1324,1418.73
P370,February,Entertainment,Variable,1983,2062.91
P370,March,Salary,Fixed,40000,40000.0
P370,March,Rent,Fixed,20000,20000.0
P370,March,Groceries,Random,4507,4811.94
P370,March,Freelance,Variable,1854,1860.74
P370,March,Utilities,Variable,1486,1597.27
P370,March,Entertainment,Variable,1882,1888.68
P370,April,Salary,Fixed,40000,40000.0
P370,April,Rent,Fixed,20000,20000.0
P370,April,Groceries,Random,4112,3702.22
